title,link,rating,reviews,Price,extensions,thumbnails,current_url,Latitude,Longitude
The Lodgers Greater Noida,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CCEQyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQNQ&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MidDaGtJcmZEdWs1cXFzWVVsR2cwdlp5OHhNV3cyTmpGeU5IWnFFQUU4DUgA&ap=MAE,5,72,"₹17,671",[],"['https://lh5.googleusercontent.com/p/AF1QipPGcS5Tye-8wPnieZN6IfKDpdh3VxK0_cj6AiDm=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNPOhjlguvuhVooJyiKlgxuRcKP57YJEbGWdUBB=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNgQ5-XQrForgk5PlGf-q7_FbjLkmcoLGSgIswM=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPbG2ls4iMrdMLn2qqstra38w4quGmzU-k8TjOp=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/9EKfaUouFizqvbzkgB94Cicv1YIE-pSDVIV7AJ-xMHGt5b-I1oOu4nH4mkh4nQGZu__iCpMsH_S6qYiRyk5yCfT8IB92eBRiTyPHabeiu8Pnoxo-V2IwWeWYggpPpvDRFXJHrNcurqa3xv9JI456RClvQf-ncw=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMdc8VAz3LImgpfG-HJJOolMe5RE77pcx7T8Hdt=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/The+Lodgers+Greater+Noida/@28.5326735,77.4730062,12z/data=!3m1!4b1?entry=ttu",28.5326735,77.4730062
House Of Comfort Greater Noida,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CDsQyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQNQ&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MihDaG9JNXF1cDFvbTRzSmV5QVJvTkwyY3ZNVEZ5WTNaak1HTTVaeEFCOA1IAA&ap=MAE,4.8,107,"₹5,244","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pet-friendly', 'Restaurant', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Accessible']","['https://lh5.googleusercontent.com/p/AF1QipPbFboCbKk00hOhE6rQT_cPeMplAKpycoZm6L7P=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPZK_k7JhDsPkUfUy0N1wMRmGNiIgUwHAuQbum_=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPGuWtkPDpmbh-CrgSpLO4zXGWdteyLd1a-Vw0x=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMvLJUGx28J7ouMBhmiPxIeRXSjGo93eh54EOAB=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMsPtet14SybL04Rn2nxAB8QNp0aMWlcFpHaPzx=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO2_pkjHFRHja3LtRrolyP5aqyYXIoWVY0AxmBV=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/House+Of+Comfort+Greater+Noida/@28.4784542,77.5031816,17z/data=!3m1!4b1?entry=ttu",28.4784542,77.5031816
SRH HOTEL,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CFkQyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQNQ&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MidDaGtJX0lIU29vbWQ3Tnh1R2cwdlp5OHhNWE50T0c1amR6RXlFQUU4DUgA&ap=MAE,4.3,82,"₹2,825","['Free Wi-Fi', 'Parking', 'Air conditioning', 'Room service', 'Full-service laundry']","['https://lh5.googleusercontent.com/p/AF1QipONrxIkfL0NkP6H9bi8liLgY1PbbccpbZatQXUd=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOf0h7GtMqTsGSuW0E8g-GTA-RWHSGaucmk1NpQ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPNnGSwMlPbEhBhcSkhXlwmB3nKid0lxP-B63e6=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNaZjX1RNqXsspHr2mTW8gtzUDLiNzVeLtEg6XP=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPahYVn50F4Bnhih2KcrIhbHmjNfLCHo4GWr4Ol=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipN3D0zTHkwXjsmZ9Vc7FvzTpgJbTmJu-xYUycxg=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/SRH+HOTEL/@28.4560771,77.5028395,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc186610865f1:0x6eb9b0e8945480fc!5m2!4m1!1i2!8m2!3d28.4560771!4d77.5028395!16s%2Fg%2F11sm8ncw12?entry=ttu",28.4560771,77.5028395
Atithi House,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CHAQyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQNQ&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MidDaGtJOWZiQTM1Nk53ZDUwR2cwdlp5OHhNWE4wWm5JNGJqRnhFQUU4DUgA&ap=MAE,4.3,40,"₹2,509",[],"['https://lh3.googleusercontent.com/proxy/N5QSUbgiuTziffCbaeo_6VPCbHqxqqt5IxegdEjoocKxlE_L9x7V0_2t10RRGg6MZfT6W9tKUyE7GLRlBNm2nFVuqldJWXePWWon__d101ycMDToHWSDrdhqhtuw3qjGiDMDxKY-zwVGm_IZWeAuQExl0u2YVaI=s287-w287-h192-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/6-2CtInyIHE_IVJYyppgBFwQG8CJ3NohFN6kNHK3DMJYCliBaMnJzUbwULwxfoxAkbUJt1iPGNbmyEGosIZO7bEEHOoU2jj9_UXsPvnvoB1h-KPoG_Enkf-tHGAV0qIBE-wXTiP284Cwviys7Ri2O_LKsf0kZvo=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/zvMj1breWcgVvRAZRnlYNJUFH1UQuZWrELQuKX5A0AVPI7AGdxkNJPwGMVBYjxZ6E_bKGilvNTFv-J2KXCqXNG6kPcnEw98sEEgTdwHDZLELLns-EYc9NxhzjpTZ6mZSCcLlFYuzVp5g9GYjAak-lKa3XfXa_w=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/sFMxXWWxzxaiIiRq0a73IPTMvl9VOu7elwGe_qPb4iGzhw9d9kkApU-x4v3HV6BBFaQeaUdUCa4tmAJLs2nvGPLAC__TWMzi7meVKSTxD-ng8mOEggsg1cQ_EGpbjONhP179CTQ7Ezhrw_Me7qQGD9rpoQ5wEQ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/PtiUZuMAhL_b663lfF7Zn_2G8gmtudQtgAyQ9l9DMEc6wpsRHHJ3vRq2cfnJuWddfdGTF9fXG_ZlAxvdfTRArlaIZOSsytx0iqlpLWaerPSyxysw4gD89-TqYtilYacGKt3z3dNSz3nq37DfaLR9P9UKFEVAgQ=s287-w287-h192-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/stubNcDQm8qwerwrBhnZzGKCuw9ON36XIDzL-L1y5zAATMnMfU9lgVnnQ17K_7XAgYy_v6EezH_jI64UdZi7qqJdB4e54uiCZw0XbfAsW8fl1Knb32HlKSluD_KYGtP17VTO48wkzX2vrnenVAoTz1WiwAQ=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/Atithi+House/@29.9900071,77.4425038,8z/data=!3m1!4b1?entry=ttu",29.9900071,77.4425038
Hotel Hardik Palace By F9,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CIsBEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEDU&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MihDaG9JM3M2U3g5V0RzLVRuQVJvTkwyY3ZNVEZyWWw4NU5qaDBlaEFCOA1IAA&ap=MAE,4.4,211,"₹1,329","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Kitchen in rooms']","['https://lh3.googleusercontent.com/proxy/CckyaTppMiJirzND0hK6FbJ6tg0ayWN7tiTSbfBOaQifrNOokM9I7e2QzvXsAd2mlhGd3mSI39JC3W-Q2jicTdOfEE-dnJERj0piR3etX-pknax_P9YT_ToQNXVK7hfThoRDmY1dBZSGteUVahs0AcEkxm3Tngs=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/_cQy5SLxefrJX7pFeztG0_qN57OtCYpltQ6OtTfumACqftoK_f3AVYrD9DNdX-U4IceozpHYrB8XIBbn-jsGQ6M53FSC-19VGO2l6ppLTqffpPH08pdZi2fHWAw4TuWvbKyT7hHsp0RjVIqedPsHsp_ie5KibFc=s287-w287-h192-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/PY8z6an9ocVDxAs50UjGt5Lj3waBzAdPMoaCgBSqxUVNqPQEfiH2BID43HCX8qm9r7uTr9erW3SBi1GXES74pzfhJIWrMZEl-b0jDu4qV2mr8fgLORsH-vxiuFou2hs49yXWpWOw6UjnV4XQ14wAcrtX-D42Elk=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/ZaHJ4GwiQ31eOHdI_rpNar_fUDJ2aaUtnpmuVVOov3neo6M5KpiT83eUem1Sz-vuhATJm4HP4ZkCLM_uj07WPcdbxoRtAmKDqBtHRCPREPvxld8NWaWrUWYi9UKuDCxzgtq1KAjFaL5QZ5eg-l0V35xfXok2JCk=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/cXdttXvWGqECVggwbWo3DV7W0M2rDVect_M1gkW6o9ckCNkplYlUr6G4sMWwnHBQ59V78PRqZXN14WMmwrHWjDLeVKRkcNWajxeys_2_eHzmGs9Iz3_hTGFwiYe18lcRAaIeB1l3J9r55_fYjYT2P8mDAAU7eJs=s287-w287-h192-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/Sc37Nz3Hcc9VR7EYoSBrtaeyFe0MtKCFeZu3Dtj_PrfrefMkTg6wt0dAEQRBdeoYacwDccUUx7mDy0c3eTpVvZQHE6j2eD_QA6IHQ0WAaYYDvyO7vnEwdIiXnF_MGbT3B2DD00f4dqCYx2pQSG31SLe1plZL3g=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Hotel+Hardik+Palace+By+F9/@28.5692832,77.3966594,17z/data=!3m1!4b1!4m9!3m8!1s0x390cef10d01145ff:0xe7c8cc1d58e4a75e!5m2!4m1!1i2!8m2!3d28.5692832!4d77.3966594!16s%2Fg%2F11kb_968tz?entry=ttu",28.5692832,77.3966594
"FabHotel Satyam International - Hotel in Sector 144, Noida",https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CKYBEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEDU&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MidDaGtJanNIa3RkbmNxSThuR2cwdlp5OHhNWFIzY1hGMmVYQjRFQUU4DUgA&ap=MAE,4.7,62,"₹2,466","['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Kid-friendly']","['https://lh5.googleusercontent.com/p/AF1QipMxVemZpI7owKp-l-cd5A6hmwfUaiXYdqxKUpta=s287-w287-h192-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/OvqH1FsSHx6xE8I-fFLGwhI5P39y_PmeMUvFmKZmOxvXYXXuaCVVricqV_2T1IBnnoSHurohmlB4eqTmJHNFRd8vva3-WP9Il8MgSOFlFN7Z40OQYC_DrrH5nEeYh5OZV0a4t6etvn2to7ifVbM36KdxAwbXmgg=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/82vBvC2OE-F-AjyoXFyrEXkiFQagCVsgApJA595f-fB3Ttpz6nAMsmC6EVqZ3o6iXYdGb0yof6nXGEpb9X1DmqrCLgkOew_vAZzwp3oYohKxKIl0FXfU-xSlEq_ZeHiDZWLXgOUKWCEObTY_Pxpus3lprAs1gQ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMGsyzbDAk4mGR3jeRh_NW7UnBhpnQhgQFRU_Oz=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNvR1v9NZGPxCi8pNgB4RjzcXldutwUyuw6u4OB=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMRzjNJ8u1ZvjuLNbUGEutu9JYBlkOvDxtJkkTK=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/FabHotel+Satyam+International+-+Hotel+in+Sector+144,+Noida/@28.494685,77.43923,17z/data=!3m1!4b1!4m9!3m8!1s0x390ce94490016ea1:0x271ea2e596b9208e!5m2!4m1!1i2!8m2!3d28.494685!4d77.43923!16s%2Fg%2F11twqqvypx?entry=ttu",28.494685,77.43923
Petals Inn,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CL0BEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEDU&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MidDaGtJNjlHcjBOYmdtc3RPR2cwdlp5OHhNV1l4TVhBeWJXWndFQUU4DUgA&ap=MAE,3.4,328,₹721,"['3-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Business center']","['https://lh5.googleusercontent.com/p/AF1QipNRC2w7jBqa70fSAhFQ6kaJJR6g67uFr4zaXG3p=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPSh2ba3FWQJIMWIxCuevU8B4uXBsRrNd4Yb5ow=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMyr4Ww26CreUzQTu3N0WdxLeq_FyojVch1qmp-=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOPT_UG5VYjDR-1pMoRaFY1ugMJTT0bAwzhUPVi=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM6AfrTgANwfjHtMBiPewV_gLwn-IConqcT_odv=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMXR_THUN0PR8OmFWWx6KY_NnBlHOxB13KGPJ1Q=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/Petals+Inn/@28.356522,81.1259724,7z/data=!3m1!4b1?entry=ttu",28.356522,81.1259724
OOAK Hotels Greater Noida,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CNQBEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEDU&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MihDaG9JcXFiZXNQaTl2NV9WQVJvTkwyY3ZNVEZtTVhadFkzQmpNeEFCOA1IAA&ap=MAE,3.7,168,0,[],"['https://lh5.googleusercontent.com/p/AF1QipPZ6bwV7dl8CR3iERoD67Bw2Vnk0v3Gta-dm3w=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM5tPQegFkzRRpzBnElZ5xjxwhNDUvH8BLMTGQ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOATPD_gbmZgRyo0qAXysyICwrjZmXM3gw_rsk=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNi2FCA6OLEQxhbSV9zrV_ckiE-ARZonYhE5mc=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPgovFFBKOqY9PDmjf2aNqUM8a2CnFnlAolKgo=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOh_z2x4m64J5ym8NxpsY0cw5thPAdUzhGkkB4=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/OOAK+Hotels+Greater+Noida/@28.4671074,77.5171441,14z/data=!3m1!4b1?entry=ttu",28.4671074,77.5171441
HOTEL THE ANSAL,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0COYBEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEDU&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MihDaG9JbDVDcGpKbkp3NzNUQVJvTkwyY3ZNVEZ6Tm5ad2RGOXdNUkFCOA1IAA&ap=MAE,4.2,76,"₹1,966",[],"['https://lh5.googleusercontent.com/p/AF1QipOJ0yIy--Ead5Nsy6tkvgl6Nkt-qWJIYX3Dl7FA=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMdoapNfoLB7OT2xy9oZJaG7pPgjQPU8ACq1RsO=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO_JTCgDeeGM4ijW8rYHuNdiafZObvze-AtR5LG=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPJncbFUvWFbTuCP55biHPf4lyOLzcs_q9RqiPY=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOVUk76We3gLf0eBFjEUdqW9ZYlxdt9QqXghy7p=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPWeqsZ60iO6SlxTbfQ-2TnH6hS4s-GM2OmZNZG=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/HOTEL+THE+ANSAL/@28.4584439,77.5049011,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc1864aa7decb:0xd37b0e49918a4817!5m2!4m1!1i2!8m2!3d28.4584439!4d77.5049011!16s%2Fg%2F11s6vpt_p1?entry=ttu",28.4584439,77.5049011
DR'S RESIDENCY,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CPwBEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEDU&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MihDaG9JbnV2cDNlU29uZTduQVJvTkwyY3ZNVEZ6TkhSdWNYZzFOQkFCOA1IAA&ap=MAE,5,2,"₹1,234",[],"['https://lh5.googleusercontent.com/p/AF1QipN0EqQycHkrHOWXpGDpHFw1xIsgm6EiRLlWdfwE=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMHKg2-k7Q3EjWlqo4vdiY6kD1WniyBf9hJYhtN=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNBlRcN5y20-gQyg-PtsIzPrWE8PRwTH4f-aPOf=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPDxiVpFDQ4RKpEfm3i4xbOaob54qotoaKuEiTG=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPlqUlfEuYADg4VtWUn9tSEH5NUfOI5PczLsBvS=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMV88GvBR2eozWkSUmIDXXNHMgEK81P48X2sLjP=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/DR'S+RESIDENCY/@28.4560367,77.5053269,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc1bb4b8d4dc9:0xe7dc75464bba759e!5m2!4m1!1i2!8m2!3d28.4560367!4d77.5053269!16s%2Fg%2F11s4tnqx54?entry=ttu",28.4560367,77.5053269
Hotel Welcome Inn Greater Noida,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CJICEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEDU&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MihDaG9JX2FyQ202YXVvdXVlQVJvTkwyY3ZNVEZzYTNoME1EY3hPUkFCOA1IAA&ap=MAE,4.1,59,"₹5,554","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Pool', 'Restaurant', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Accessible']","['https://lh5.googleusercontent.com/p/AF1QipM_Cm_5cjiX-og85cV-Xzewan4XWJZp5aod-oY8=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNAdcpr1jAZ-Q92pF4L2QQwgQ3I98iOy5Fxp8KA=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPtR4wsqZ6F4rAkSTgv-fLMgP7TnBiJ5NdCUMJR=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM1Gl8ERMvswLDGEogOq26SmSOJo042yJ5iwUCM=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMGUZ-XShrcaeoTRKAPgk0dV8kdAFwWhd_jXewr=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOwaNcBBZKRG4NLbTgM38q3PkFtrpe06HzSAfa5=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Hotel+Welcome+Inn+Greater+Noida/@28.4571684,77.5555665,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc1f20ad43de5:0x9ed689726370957d!5m2!4m1!1i2!8m2!3d28.4571684!4d77.5555665!16s%2Fg%2F11lkxt0719?entry=ttu",28.4571684,77.5555665
Hotel Global Corporate,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CMMCEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEDU&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDRFk9MidDaGtJejZQYXo5MlF4TXBnR2cwdlp5OHhNWE00T0RabVpubzJFQUU4DUgA&ap=MAE,4.8,211,"₹1,385",[],"['https://lh5.googleusercontent.com/p/AF1QipOUs79Ywvk1y4RhRb_PKfsqS0L7UhzUjLpRdEUU=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNaVac47_dPz_oCIrpfWBqqfj9FbtEkpLz34Eio=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMPkq08I3ascle78yt-liEFPbe48OLOKImBnD2O=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPEAn4rdZ0l4MLlv8NLPgdzAKKzDnGTaV-m50vF=s287-w287-h192-n-k-no-v1', 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9d5b7ec65cmwHvlHDqTd5w&cb_client=search.estubs.gps&w=287&h=192&yaw=60.692287&pitch=0&thumbfov=100&scale=2']","https://www.google.com/maps/place/Hotel+Global+Corporate/@28.5998862,77.3865946,17z/data=!3m1!4b1!4m9!3m8!1s0x390cef86b0fb5931:0x60951085d9f691cf!5m2!4m1!1i2!8m2!3d28.5998862!4d77.3865946!16s%2Fg%2F11s886ffz6?entry=ttu",28.5998862,77.3865946
